data/nyu2_train/basement/basement_0001a_out_1.jpg,data/nyu2_train/basement/basement_0001a_out_1.png
data/nyu2_train/basement/basement_0001a_out_10.jpg,data/nyu2_train/basement/basement_0001a_out_10.png
data/nyu2_train/basement/basement_0001a_out_100.jpg,data/nyu2_train/basement/basement_0001a_out_100.png
data/nyu2_train/basement/basement_0001a_out_101.jpg,data/nyu2_train/basement/basement_0001a_out_101.png
data/nyu2_train/basement/basement_0001a_out_102.jpg,data/nyu2_train/basement/basement_0001a_out_102.png
data/nyu2_train/basement/basement_0001a_out_103.jpg,data/nyu2_train/basement/basement_0001a_out_103.png
data/nyu2_train/basement/basement_0001a_out_104.jpg,data/nyu2_train/basement/basement_0001a_out_104.png
data/nyu2_train/basement/basement_0001a_out_105.jpg,data/nyu2_train/basement/basement_0001a_out_105.png
data/nyu2_train/basement/basement_0001a_out_106.jpg,data/nyu2_train/basement/basement_0001a_out_106.png
data/nyu2_train/basement/basement_0001a_out_107.jpg,data/nyu2_train/basement/basement_0001a_out_107.png
data/nyu2_train/basement/basement_0001a_out_108.jpg,data/nyu2_train/basement/basement_0001a_out_108.png
data/nyu2_train/basement/basement_0001a_out_109.jpg,data/nyu2_train/basement/basement_0001a_out_109.png
data/nyu2_train/basement/basement_0001a_out_11.jpg,data/nyu2_train/basement/basement_0001a_out_11.png
data/nyu2_train/basement/basement_0001a_out_110.jpg,data/nyu2_train/basement/basement_0001a_out_110.png
data/nyu2_train/basement/basement_0001a_out_111.jpg,data/nyu2_train/basement/basement_0001a_out_111.png
data/nyu2_train/basement/basement_0001a_out_112.jpg,data/nyu2_train/basement/basement_0001a_out_112.png
data/nyu2_train/basement/basement_0001a_out_113.jpg,data/nyu2_train/basement/basement_0001a_out_113.png
data/nyu2_train/basement/basement_0001a_out_114.jpg,data/nyu2_train/basement/basement_0001a_out_114.png
data/nyu2_train/basement/basement_0001a_out_115.jpg,data/nyu2_train/basement/basement_0001a_out_115.png
data/nyu2_train/basement/basement_0001a_out_116.jpg,data/nyu2_train/basement/basement_0001a_out_116.png
data/nyu2_train/basement/basement_0001a_out_117.jpg,data/nyu2_train/basement/basement_0001a_out_117.png
data/nyu2_train/basement/basement_0001a_out_118.jpg,data/nyu2_train/basement/basement_0001a_out_118.png
data/nyu2_train/basement/basement_0001a_out_119.jpg,data/nyu2_train/basement/basement_0001a_out_119.png
data/nyu2_train/basement/basement_0001a_out_12.jpg,data/nyu2_train/basement/basement_0001a_out_12.png
data/nyu2_train/basement/basement_0001a_out_120.jpg,data/nyu2_train/basement/basement_0001a_out_120.png
data/nyu2_train/basement/basement_0001a_out_121.jpg,data/nyu2_train/basement/basement_0001a_out_121.png
data/nyu2_train/basement/basement_0001a_out_122.jpg,data/nyu2_train/basement/basement_0001a_out_122.png
data/nyu2_train/basement/basement_0001a_out_123.jpg,data/nyu2_train/basement/basement_0001a_out_123.png
data/nyu2_train/basement/basement_0001a_out_124.jpg,data/nyu2_train/basement/basement_0001a_out_124.png
data/nyu2_train/basement/basement_0001a_out_125.jpg,data/nyu2_train/basement/basement_0001a_out_125.png
data/nyu2_train/basement/basement_0001a_out_126.jpg,data/nyu2_train/basement/basement_0001a_out_126.png
data/nyu2_train/basement/basement_0001a_out_127.jpg,data/nyu2_train/basement/basement_0001a_out_127.png
data/nyu2_train/basement/basement_0001a_out_128.jpg,data/nyu2_train/basement/basement_0001a_out_128.png
data/nyu2_train/basement/basement_0001a_out_129.jpg,data/nyu2_train/basement/basement_0001a_out_129.png
data/nyu2_train/basement/basement_0001a_out_13.jpg,data/nyu2_train/basement/basement_0001a_out_13.png
data/nyu2_train/basement/basement_0001a_out_130.jpg,data/nyu2_train/basement/basement_0001a_out_130.png
data/nyu2_train/basement/basement_0001a_out_131.jpg,data/nyu2_train/basement/basement_0001a_out_131.png
data/nyu2_train/basement/basement_0001a_out_132.jpg,data/nyu2_train/basement/basement_0001a_out_132.png
data/nyu2_train/basement/basement_0001a_out_133.jpg,data/nyu2_train/basement/basement_0001a_out_133.png
data/nyu2_train/basement/basement_0001a_out_134.jpg,data/nyu2_train/basement/basement_0001a_out_134.png
data/nyu2_train/basement/basement_0001a_out_135.jpg,data/nyu2_train/basement/basement_0001a_out_135.png
data/nyu2_train/basement/basement_0001a_out_136.jpg,data/nyu2_train/basement/basement_0001a_out_136.png
data/nyu2_train/basement/basement_0001a_out_137.jpg,data/nyu2_train/basement/basement_0001a_out_137.png
data/nyu2_train/basement/basement_0001a_out_138.jpg,data/nyu2_train/basement/basement_0001a_out_138.png
data/nyu2_train/basement/basement_0001a_out_139.jpg,data/nyu2_train/basement/basement_0001a_out_139.png
data/nyu2_train/basement/basement_0001a_out_14.jpg,data/nyu2_train/basement/basement_0001a_out_14.png
data/nyu2_train/basement/basement_0001a_out_140.jpg,data/nyu2_train/basement/basement_0001a_out_140.png
data/nyu2_train/basement/basement_0001a_out_141.jpg,data/nyu2_train/basement/basement_0001a_out_141.png
data/nyu2_train/basement/basement_0001a_out_142.jpg,data/nyu2_train/basement/basement_0001a_out_142.png
data/nyu2_train/basement/basement_0001a_out_143.jpg,data/nyu2_train/basement/basement_0001a_out_143.png
data/nyu2_train/basement/basement_0001a_out_144.jpg,data/nyu2_train/basement/basement_0001a_out_144.png
data/nyu2_train/basement/basement_0001a_out_145.jpg,data/nyu2_train/basement/basement_0001a_out_145.png
data/nyu2_train/basement/basement_0001a_out_146.jpg,data/nyu2_train/basement/basement_0001a_out_146.png
data/nyu2_train/basement/basement_0001a_out_147.jpg,data/nyu2_train/basement/basement_0001a_out_147.png
data/nyu2_train/basement/basement_0001a_out_148.jpg,data/nyu2_train/basement/basement_0001a_out_148.png
data/nyu2_train/basement/basement_0001a_out_149.jpg,data/nyu2_train/basement/basement_0001a_out_149.png
data/nyu2_train/basement/basement_0001a_out_15.jpg,data/nyu2_train/basement/basement_0001a_out_15.png
data/nyu2_train/basement/basement_0001a_out_150.jpg,data/nyu2_train/basement/basement_0001a_out_150.png
data/nyu2_train/basement/basement_0001a_out_151.jpg,data/nyu2_train/basement/basement_0001a_out_151.png
data/nyu2_train/basement/basement_0001a_out_152.jpg,data/nyu2_train/basement/basement_0001a_out_152.png
data/nyu2_train/basement/basement_0001a_out_153.jpg,data/nyu2_train/basement/basement_0001a_out_153.png
data/nyu2_train/basement/basement_0001a_out_154.jpg,data/nyu2_train/basement/basement_0001a_out_154.png
data/nyu2_train/basement/basement_0001a_out_155.jpg,data/nyu2_train/basement/basement_0001a_out_155.png
data/nyu2_train/basement/basement_0001a_out_156.jpg,data/nyu2_train/basement/basement_0001a_out_156.png
data/nyu2_train/basement/basement_0001a_out_157.jpg,data/nyu2_train/basement/basement_0001a_out_157.png
data/nyu2_train/basement/basement_0001a_out_158.jpg,data/nyu2_train/basement/basement_0001a_out_158.png
data/nyu2_train/basement/basement_0001a_out_159.jpg,data/nyu2_train/basement/basement_0001a_out_159.png
data/nyu2_train/basement/basement_0001a_out_16.jpg,data/nyu2_train/basement/basement_0001a_out_16.png
data/nyu2_train/basement/basement_0001a_out_160.jpg,data/nyu2_train/basement/basement_0001a_out_160.png
data/nyu2_train/basement/basement_0001a_out_161.jpg,data/nyu2_train/basement/basement_0001a_out_161.png
data/nyu2_train/basement/basement_0001a_out_162.jpg,data/nyu2_train/basement/basement_0001a_out_162.png
data/nyu2_train/basement/basement_0001a_out_163.jpg,data/nyu2_train/basement/basement_0001a_out_163.png
data/nyu2_train/basement/basement_0001a_out_164.jpg,data/nyu2_train/basement/basement_0001a_out_164.png
data/nyu2_train/basement/basement_0001a_out_165.jpg,data/nyu2_train/basement/basement_0001a_out_165.png
data/nyu2_train/basement/basement_0001a_out_166.jpg,data/nyu2_train/basement/basement_0001a_out_166.png
data/nyu2_train/basement/basement_0001a_out_167.jpg,data/nyu2_train/basement/basement_0001a_out_167.png
data/nyu2_train/basement/basement_0001a_out_168.jpg,data/nyu2_train/basement/basement_0001a_out_168.png
data/nyu2_train/basement/basement_0001a_out_169.jpg,data/nyu2_train/basement/basement_0001a_out_169.png
